track_id,sample,init_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots
WP20,18,2026-08-28 18:00:00,180,54.5,174.6,999.0,19.0
EP11,18,2026-08-28 18:00:00,186,28.0,-134.1,1002.0,32.0
EP12,18,2026-08-28 18:00:00,186,13.4,-151.0,1003.0,21.0
WP20,18,2026-08-28 18:00:00,186,54.2,174.7,1001.0,17.0
EP11,18,2026-08-28 18:00:00,192,28.4,-134.8,1005.0,33.0
EP12,18,2026-08-28 18:00:00,192,13.6,-150.9,1004.0,20.0
WP20,18,2026-08-28 18:00:00,192,53.9,175.4,1002.0,16.0
EP11,18,2026-08-28 18:00:00,198,28.8,-135.9,1005.0,31.0
EP12,18,2026-08-28 18:00:00,198,13.9,-150.9,1002.0,20.0
WP20,18,2026-08-28 18:00:00,198,54.0,176.8,1004.0,17.0
EP11,18,2026-08-28 18:00:00,204,28.9,-137.0,1007.0,31.0
EP12,18,2026-08-28 18:00:00,204,14.1,-150.8,1003.0,20.0
WP20,18,2026-08-28 18:00:00,204,55.5,178.6,1004.0,18.0
EP11,18,2026-08-28 18:00:00,210,29.1,-138.5,1008.0,30.0
EP12,18,2026-08-28 18:00:00,210,14.5,-150.7,1003.0,20.0
WP20,18,2026-08-28 18:00:00,210,56.8,-179.5,1006.0,19.0
EP11,18,2026-08-28 18:00:00,216,29.2,-140.1,1010.0,29.0
EP12,18,2026-08-28 18:00:00,216,14.7,-150.7,1004.0,20.0
WP20,18,2026-08-28 18:00:00,216,58.0,-177.0,1008.0,18.0
EP11,18,2026-08-28 18:00:00,222,29.2,-141.7,1010.0,28.0
EP12,18,2026-08-28 18:00:00,222,14.8,-150.6,1003.0,21.0
WP20,18,2026-08-28 18:00:00,222,59.2,-174.1,1010.0,18.0
EP11,18,2026-08-28 18:00:00,228,29.2,-143.4,1011.0,27.0
EP12,18,2026-08-28 18:00:00,228,14.9,-150.8,1004.0,21.0
WP20,18,2026-08-28 18:00:00,228,60.3,-171.3,1012.0,17.0
EP11,18,2026-08-28 18:00:00,234,29.3,-145.2,1011.0,26.0
EP12,18,2026-08-28 18:00:00,234,15.1,-150.7,1003.0,20.0
EP11,18,2026-08-28 18:00:00,240,29.5,-146.9,1012.0,25.0
EP12,18,2026-08-28 18:00:00,240,15.2,-150.8,1005.0,20.0
AL04,25,2026-08-28 18:00:00,0,15.4,-48.7,1010.0,34.0
EP11,25,2026-08-28 18:00:00,0,13.8,-115.1,1001.0,45.0
EP12,25,2026-08-28 18:00:00,0,12.2,-133.5,1006.0,33.0
WP20,25,2026-08-28 18:00:00,0,20.2,166.7,1001.0,62.0
WP20,25,2026-08-28 18:00:00,0,20.2,166.7,1001.0,62.0
WP21,25,2026-08-28 18:00:00,0,25.9,165.7,998.0,58.0
WP21,25,2026-08-28 18:00:00,0,25.9,165.7,998.0,58.0
AL04,25,2026-08-28 18:00:00,6,15.7,-51.0,1012.0,29.0
EP11,25,2026-08-28 18:00:00,6,14.8,-116.0,994.0,43.0
EP12,25,2026-08-28 18:00:00,6,11.9,-134.0,1002.0,29.0
WP20,25,2026-08-28 18:00:00,6,20.9,166.9,987.0,43.0
WP21,25,2026-08-28 18:00:00,6,26.9,165.5,993.0,43.0
AL04,25,2026-08-28 18:00:00,12,16.1,-53.3,1010.0,27.0
EP11,25,2026-08-28 18:00:00,12,15.1,-117.1,996.0,41.0
EP12,25,2026-08-28 18:00:00,12,11.9,-134.4,1006.0,24.0
WP20,25,2026-08-28 18:00:00,12,22.3,167.9,989.0,44.0
WP21,25,2026-08-28 18:00:00,12,27.9,165.4,992.0,39.0
AL04,25,2026-08-28 18:00:00,18,16.5,-55.6,1013.0,27.0
EP11,25,2026-08-28 18:00:00,18,15.4,-117.8,992.0,35.0
EP12,25,2026-08-28 18:00:00,18,11.9,-134.9,1004.0,21.0
WP20,25,2026-08-28 18:00:00,18,23.8,168.6,995.0,44.0
WP21,25,2026-08-28 18:00:00,18,29.0,165.2,995.0,36.0
AL04,25,2026-08-28 18:00:00,24,17.1,-57.7,1012.0,26.0
EP11,25,2026-08-28 18:00:00,24,15.9,-118.5,993.0,36.0
EP12,25,2026-08-28 18:00:00,24,11.9,-135.4,1007.0,22.0
WP20,25,2026-08-28 18:00:00,24,25.8,169.3,994.0,42.0
WP21,25,2026-08-28 18:00:00,24,30.3,164.7,994.0,33.0
AL04,25,2026-08-28 18:00:00,30,17.5,-59.8,1013.0,26.0
EP11,25,2026-08-28 18:00:00,30,16.3,-119.2,989.0,35.0
EP12,25,2026-08-28 18:00:00,30,12.0,-135.9,1005.0,22.0
WP20,25,2026-08-28 18:00:00,30,28.0,169.6,997.0,43.0
WP21,25,2026-08-28 18:00:00,30,31.2,164.2,995.0,30.0
AL04,25,2026-08-28 18:00:00,36,17.9,-61.9,1012.0,25.0
EP11,25,2026-08-28 18:00:00,36,16.6,-119.8,991.0,37.0
EP12,25,2026-08-28 18:00:00,36,12.0,-136.5,1008.0,21.0
WP20,25,2026-08-28 18:00:00,36,30.3,169.7,997.0,39.0
WP21,25,2026-08-28 18:00:00,36,31.4,163.9,994.0,26.0
AL04,25,2026-08-28 18:00:00,42,17.8,-64.2,1014.0,23.0
EP11,25,2026-08-28 18:00:00,42,16.9,-120.4,986.0,38.0
EP12,25,2026-08-28 18:00:00,42,11.9,-137.4,1006.0,21.0
WP20,25,2026-08-28 18:00:00,42,32.3,168.9,999.0,41.0
WP21,25,2026-08-28 18:00:00,42,31.2,163.9,996.0,25.0
EP11,25,2026-08-28 18:00:00,48,17.0,-121.0,987.0,39.0
EP12,25,2026-08-28 18:00:00,48,12.0,-138.2,1008.0,18.0
WP20,25,2026-08-28 18:00:00,48,34.3,167.5,1000.0,35.0
WP21,25,2026-08-28 18:00:00,48,31.0,164.4,996.0,26.0
EP11,25,2026-08-28 18:00:00,54,17.3,-121.6,981.0,42.0
EP12,25,2026-08-28 18:00:00,54,12.1,-138.7,1005.0,17.0
WP20,25,2026-08-28 18:00:00,54,35.7,166.1,1003.0,31.0
WP21,25,2026-08-28 18:00:00,54,31.0,165.0,999.0,27.0
EP11,25,2026-08-28 18:00:00,60,17.3,-122.1,982.0,46.0
EP12,25,2026-08-28 18:00:00,60,12.1,-139.3,1008.0,19.0
WP20,25,2026-08-28 18:00:00,60,36.7,165.2,1003.0,28.0
WP21,25,2026-08-28 18:00:00,60,31.3,165.6,999.0,28.0
EP11,25,2026-08-28 18:00:00,66,17.5,-122.6,977.0,48.0
EP12,25,2026-08-28 18:00:00,66,12.2,-140.0,1006.0,21.0
WP20,25,2026-08-28 18:00:00,66,37.7,164.8,1005.0,26.0
WP21,25,2026-08-28 18:00:00,66,31.6,165.9,1001.0,29.0
EP11,25,2026-08-28 18:00:00,72,17.6,-123.2,979.0,47.0
EP12,25,2026-08-28 18:00:00,72,12.3,-140.6,1008.0,21.0
WP20,25,2026-08-28 18:00:00,72,38.8,165.1,1006.0,27.0
WP21,25,2026-08-28 18:00:00,72,32.0,165.9,1000.0,28.0
EP11,25,2026-08-28 18:00:00,78,17.8,-123.9,974.0,51.0
EP11,25,2026-08-28 18:00:00,78,17.8,-123.9,974.0,51.0
EP12,25,2026-08-28 18:00:00,78,12.4,-141.2,1005.0,22.0
WP20,25,2026-08-28 18:00:00,78,41.3,166.8,1007.0,28.0
WP21,25,2026-08-28 18:00:00,78,32.3,165.9,1001.0,27.0
EP11,25,2026-08-28 18:00:00,84,18.0,-124.7,976.0,50.0
EP12,25,2026-08-28 18:00:00,84,12.5,-141.9,1007.0,23.0
WP20,25,2026-08-28 18:00:00,84,42.6,168.3,1007.0,27.0
WP21,25,2026-08-28 18:00:00,84,32.6,166.0,1001.0,26.0
EP11,25,2026-08-28 18:00:00,90,18.3,-125.5,972.0,52.0
EP11,25,2026-08-28 18:00:00,90,18.3,-125.5,972.0,52.0
EP12,25,2026-08-28 18:00:00,90,12.4,-142.8,1004.0,26.0
WP20,25,2026-08-28 18:00:00,90,44.7,170.3,1006.0,30.0
WP21,25,2026-08-28 18:00:00,90,32.9,166.0,1002.0,25.0
EP11,25,2026-08-28 18:00:00,96,18.7,-126.4,973.0,56.0
EP11,25,2026-08-28 18:00:00,96,18.7,-126.4,973.0,56.0
EP12,25,2026-08-28 18:00:00,96,12.3,-143.2,1005.0,28.0
WP20,25,2026-08-28 18:00:00,96,46.7,172.7,1005.0,31.0
WP21,25,2026-08-28 18:00:00,96,33.4,166.3,1002.0,26.0
EP11,25,2026-08-28 18:00:00,102,19.2,-127.1,967.0,58.0
EP11,25,2026-08-28 18:00:00,102,19.2,-127.1,967.0,58.0
EP12,25,2026-08-28 18:00:00,102,12.2,-143.4,1001.0,29.0
WP20,25,2026-08-28 18:00:00,102,49.0,174.8,1004.0,31.0
WP21,25,2026-08-28 18:00:00,102,34.0,166.9,1004.0,27.0
EP11,25,2026-08-28 18:00:00,108,19.7,-127.8,970.0,57.0
EP11,25,2026-08-28 18:00:00,108,19.7,-127.8,970.0,57.0
EP12,25,2026-08-28 18:00:00,108,12.2,-143.4,1003.0,30.0
WP20,25,2026-08-28 18:00:00,108,51.5,178.0,1002.0,29.0
WP21,25,2026-08-28 18:00:00,108,34.5,167.9,1004.0,27.0
EP11,25,2026-08-28 18:00:00,114,20.3,-128.3,971.0,55.0
EP11,25,2026-08-28 18:00:00,114,20.3,-128.3,971.0,55.0
EP12,25,2026-08-28 18:00:00,114,12.3,-143.5,999.0,30.0
WP20,25,2026-08-28 18:00:00,114,54.4,-178.0,1000.0,29.0
WP21,25,2026-08-28 18:00:00,114,35.1,169.3,1005.0,25.0
EP11,25,2026-08-28 18:00:00,120,21.0,-128.7,976.0,56.0
EP11,25,2026-08-28 18:00:00,120,21.0,-128.7,976.0,56.0
EP12,25,2026-08-28 18:00:00,120,12.4,-143.5,1001.0,31.0
WP20,25,2026-08-28 18:00:00,120,56.7,-173.8,999.0,26.0
WP21,25,2026-08-28 18:00:00,120,36.2,171.0,1005.0,25.0
EP11,25,2026-08-28 18:00:00,126,21.9,-129.0,974.0,52.0
EP11,25,2026-08-28 18:00:00,126,21.9,-129.0,974.0,52.0
EP12,25,2026-08-28 18:00:00,126,12.7,-143.4,996.0,34.0
WP20,25,2026-08-28 18:00:00,126,58.9,-170.1,999.0,21.0
WP21,25,2026-08-28 18:00:00,126,38.3,173.9,1006.0,27.0
EP11,25,2026-08-28 18:00:00,132,22.6,-129.1,981.0,52.0
EP11,25,2026-08-28 18:00:00,132,22.6,-129.1,981.0,52.0
EP12,25,2026-08-28 18:00:00,132,12.9,-143.2,998.0,34.0
WP20,25,2026-08-28 18:00:00,132,62.1,-163.8,999.0,13.0
WP21,25,2026-08-28 18:00:00,132,41.3,178.6,1006.0,30.0
EP11,25,2026-08-28 18:00:00,138,23.6,-129.1,980.0,52.0
EP11,25,2026-08-28 18:00:00,138,23.6,-129.1,980.0,52.0
EP12,25,2026-08-28 18:00:00,138,13.2,-143.1,995.0,35.0
WP20,25,2026-08-28 18:00:00,138,63.3,-161.3,1001.0,13.0
WP21,25,2026-08-28 18:00:00,138,45.1,-176.2,1006.0,34.0
EP11,25,2026-08-28 18:00:00,144,24.7,-129.4,985.0,50.0
EP12,25,2026-08-28 18:00:00,144,13.4,-142.8,998.0,35.0
WP20,25,2026-08-28 18:00:00,144,63.9,-161.1,1001.0,17.0
WP21,25,2026-08-28 18:00:00,144,47.3,-172.3,1006.0,34.0
EP11,25,2026-08-28 18:00:00,150,25.7,-129.7,986.0,44.0
EP12,25,2026-08-28 18:00:00,150,13.7,-142.5,994.0,37.0
WP20,25,2026-08-28 18:00:00,150,64.0,-162.4,999.0,27.0
WP21,25,2026-08-28 18:00:00,150,49.9,-169.0,1006.0,33.0
EP11,25,2026-08-28 18:00:00,156,26.3,-130.1,991.0,42.0
EP12,25,2026-08-28 18:00:00,156,14.0,-142.0,999.0,31.0
WP20,25,2026-08-28 18:00:00,156,63.3,-164.0,997.0,29.0
EP11,25,2026-08-28 18:00:00,162,26.9,-130.6,993.0,38.0
EP12,25,2026-08-28 18:00:00,162,14.3,-141.6,996.0,33.0
WP20,25,2026-08-28 18:00:00,162,63.0,-161.9,997.0,27.0
EP11,25,2026-08-28 18:00:00,168,27.5,-131.2,998.0,36.0
EP12,25,2026-08-28 18:00:00,168,14.7,-141.2,998.0,34.0
WP20,25,2026-08-28 18:00:00,168,64.7,-158.5,997.0,21.0
EP11,25,2026-08-28 18:00:00,174,28.1,-131.8,998.0,34.0
EP12,25,2026-08-28 18:00:00,174,15.1,-140.8,995.0,34.0
WP20,25,2026-08-28 18:00:00,174,67.0,-154.9,996.0,19.0
EP11,25,2026-08-28 18:00:00,180,28.4,-132.5,1003.0,33.0
EP12,25,2026-08-28 18:00:00,180,15.4,-140.3,997.0,34.0
EP11,25,2026-08-28 18:00:00,186,28.8,-133.3,1003.0,31.0
EP12,25,2026-08-28 18:00:00,186,15.9,-139.9,994.0,33.0
EP11,25,2026-08-28 18:00:00,192,29.0,-134.1,1006.0,30.0
EP12,25,2026-08-28 18:00:00,192,16.3,-139.6,997.0,35.0
EP11,25,2026-08-28 18:00:00,198,29.2,-134.9,1006.0,29.0
EP12,25,2026-08-28 18:00:00,198,16.9,-139.4,992.0,34.0
EP11,25,2026-08-28 18:00:00,204,29.2,-135.7,1009.0,28.0
EP12,25,2026-08-28 18:00:00,204,17.2,-139.1,998.0,34.0
EP11,25,2026-08-28 18:00:00,210,29.3,-136.7,1009.0,27.0
EP12,25,2026-08-28 18:00:00,210,17.6,-139.0,995.0,34.0
EP11,25,2026-08-28 18:00:00,216,29.3,-137.7,1011.0,27.0
EP12,25,2026-08-28 18:00:00,216,17.9,-138.9,996.0,35.0
EP11,25,2026-08-28 18:00:00,222,29.3,-138.7,1011.0,26.0
EP12,25,2026-08-28 18:00:00,222,18.1,-138.9,996.0,34.0
EP11,25,2026-08-28 18:00:00,228,29.2,-140.0,1013.0,26.0
EP12,25,2026-08-28 18:00:00,228,18.3,-138.9,999.0,34.0
EP11,25,2026-08-28 18:00:00,234,29.2,-141.3,1012.0,26.0
EP12,25,2026-08-28 18:00:00,234,18.4,-139.1,997.0,35.0
EP11,25,2026-08-28 18:00:00,240,29.2,-142.6,1014.0,26.0
EP12,25,2026-08-28 18:00:00,240,18.5,-139.4,1000.0,34.0
AL04,27,2026-08-28 18:00:00,0,15.3,-48.5,1009.0,32.0
EP11,27,2026-08-28 18:00:00,0,13.7,-115.2,1000.0,54.0
EP11,27,2026-08-28 18:00:00,0,13.7,-115.2,1000.0,54.0
EP12,27,2026-08-28 18:00:00,0,12.0,-133.0,1007.0,29.0
WP20,27,2026-08-28 18:00:00,0,20.7,167.1,1001.0,54.0
WP20,27,2026-08-28 18:00:00,0,20.7,167.1,1001.0,54.0
WP21,27,2026-08-28 18:00:00,0,26.3,165.8,998.0,67.0
WP21,27,2026-08-28 18:00:00,0,26.3,165.8,998.0,67.0
WP21,27,2026-08-28 18:00:00,0,26.3,165.8,998.0,67.0
AL04,27,2026-08-28 18:00:00,6,15.7,-50.7,1011.0,30.0
EP11,27,2026-08-28 18:00:00,6,14.3,-116.1,989.0,44.0
EP12,27,2026-08-28 18:00:00,6,12.0,-133.6,1003.0,27.0
WP20,27,2026-08-28 18:00:00,6,22.0,167.9,997.0,41.0
WP21,27,2026-08-28 18:00:00,6,27.1,165.2,993.0,42.0
AL04,27,2026-08-28 18:00:00,12,15.9,-53.0,1009.0,28.0
EP11,27,2026-08-28 18:00:00,12,14.7,-116.9,992.0,40.0
EP12,27,2026-08-28 18:00:00,12,12.2,-134.0,1006.0,24.0
WP20,27,2026-08-28 18:00:00,12,23.6,168.6,996.0,37.0
WP21,27,2026-08-28 18:00:00,12,27.7,164.8,992.0,36.0
AL04,27,2026-08-28 18:00:00,18,16.2,-55.1,1012.0,27.0
EP11,27,2026-08-28 18:00:00,18,15.2,-117.6,988.0,38.0
EP12,27,2026-08-28 18:00:00,18,12.2,-134.8,1004.0,23.0
WP20,27,2026-08-28 18:00:00,18,25.5,169.1,999.0,37.0
WP21,27,2026-08-28 18:00:00,18,28.2,164.6,994.0,33.0
AL04,27,2026-08-28 18:00:00,24,16.6,-57.0,1011.0,27.0
EP11,27,2026-08-28 18:00:00,24,15.7,-118.3,988.0,39.0
EP12,27,2026-08-28 18:00:00,24,12.4,-135.5,1007.0,21.0
WP20,27,2026-08-28 18:00:00,24,27.8,169.1,998.0,36.0
WP21,27,2026-08-28 18:00:00,24,28.8,164.4,994.0,29.0
AL04,27,2026-08-28 18:00:00,30,17.0,-58.9,1012.0,27.0
EP11,27,2026-08-28 18:00:00,30,16.3,-119.0,983.0,42.0
EP12,27,2026-08-28 18:00:00,30,12.5,-136.1,1004.0,22.0
WP20,27,2026-08-28 18:00:00,30,30.1,168.5,999.0,36.0
WP21,27,2026-08-28 18:00:00,30,29.0,164.4,995.0,25.0
AL04,27,2026-08-28 18:00:00,36,17.4,-60.7,1011.0,27.0
EP11,27,2026-08-28 18:00:00,36,16.6,-119.8,986.0,46.0
EP12,27,2026-08-28 18:00:00,36,12.6,-136.8,1008.0,21.0
WP20,27,2026-08-28 18:00:00,36,32.2,167.2,999.0,32.0
WP21,27,2026-08-28 18:00:00,36,29.2,164.8,995.0,26.0
AL04,27,2026-08-28 18:00:00,42,17.8,-62.6,1013.0,26.0
EP11,27,2026-08-28 18:00:00,42,16.9,-120.6,979.0,48.0
EP12,27,2026-08-28 18:00:00,42,12.7,-137.8,1005.0,23.0
WP20,27,2026-08-28 18:00:00,42,33.0,165.3,1000.0,30.0
WP21,27,2026-08-28 18:00:00,42,29.7,165.3,998.0,28.0
AL04,27,2026-08-28 18:00:00,48,18.3,-64.4,1012.0,25.0
EP11,27,2026-08-28 18:00:00,48,17.0,-121.3,979.0,50.0
EP12,27,2026-08-28 18:00:00,48,12.8,-138.8,1007.0,22.0
WP20,27,2026-08-28 18:00:00,48,32.6,164.4,999.0,30.0
WP21,27,2026-08-28 18:00:00,48,30.9,165.6,998.0,30.0
AL04,27,2026-08-28 18:00:00,54,18.8,-65.9,1013.0,23.0
EP11,27,2026-08-28 18:00:00,54,17.2,-121.8,974.0,51.0
EP11,27,2026-08-28 18:00:00,54,17.2,-121.8,974.0,51.0
EP12,27,2026-08-28 18:00:00,54,13.0,-139.6,1004.0,20.0
WP20,27,2026-08-28 18:00:00,54,32.1,165.3,999.0,32.0
WP21,27,2026-08-28 18:00:00,54,32.1,165.3,999.0,32.0
AL04,27,2026-08-28 18:00:00,60,18.4,-67.9,1012.0,23.0
EP11,27,2026-08-28 18:00:00,60,17.3,-122.3,975.0,54.0
EP11,27,2026-08-28 18:00:00,60,17.3,-122.3,975.0,54.0
EP12,27,2026-08-28 18:00:00,60,13.1,-140.5,1007.0,22.0
WP20,27,2026-08-28 18:00:00,60,32.6,165.0,999.0,30.0
WP21,27,2026-08-28 18:00:00,60,32.6,165.0,999.0,30.0
EP11,27,2026-08-28 18:00:00,66,17.6,-122.9,969.0,58.0
EP11,27,2026-08-28 18:00:00,66,17.6,-122.9,969.0,58.0
EP12,27,2026-08-28 18:00:00,66,13.1,-141.5,1004.0,24.0
WP20,27,2026-08-28 18:00:00,66,33.0,164.6,1000.0,29.0
WP21,27,2026-08-28 18:00:00,66,33.0,164.6,1000.0,29.0
EP11,27,2026-08-28 18:00:00,72,17.8,-123.5,972.0,55.0
EP11,27,2026-08-28 18:00:00,72,17.8,-123.5,972.0,55.0
EP12,27,2026-08-28 18:00:00,72,13.2,-142.4,1006.0,26.0
WP20,27,2026-08-28 18:00:00,72,33.3,164.1,1000.0,27.0
WP21,27,2026-08-28 18:00:00,72,33.3,164.1,1000.0,27.0
EP11,27,2026-08-28 18:00:00,78,18.1,-124.1,969.0,56.0
EP11,27,2026-08-28 18:00:00,78,18.1,-124.1,969.0,56.0
EP12,27,2026-08-28 18:00:00,78,13.4,-143.4,1003.0,27.0
WP20,27,2026-08-28 18:00:00,78,33.5,163.8,1001.0,26.0
WP21,27,2026-08-28 18:00:00,78,33.5,163.8,1001.0,26.0
EP11,27,2026-08-28 18:00:00,84,18.3,-124.8,969.0,57.0
EP11,27,2026-08-28 18:00:00,84,18.3,-124.8,969.0,57.0
EP12,27,2026-08-28 18:00:00,84,13.3,-144.3,1005.0,28.0
WP20,27,2026-08-28 18:00:00,84,33.5,163.7,1000.0,28.0
WP21,27,2026-08-28 18:00:00,84,33.5,163.8,1000.0,28.0
EP11,27,2026-08-28 18:00:00,90,18.7,-125.7,966.0,59.0
EP11,27,2026-08-28 18:00:00,90,18.7,-125.7,966.0,59.0
EP12,27,2026-08-28 18:00:00,90,13.3,-145.3,1000.0,31.0
WP20,27,2026-08-28 18:00:00,90,33.6,163.7,1001.0,30.0
WP21,27,2026-08-28 18:00:00,90,33.6,163.8,1001.0,30.0
EP11,27,2026-08-28 18:00:00,96,19.1,-126.5,967.0,61.0
EP11,27,2026-08-28 18:00:00,96,19.1,-126.5,967.0,61.0
EP12,27,2026-08-28 18:00:00,96,13.2,-146.2,1001.0,33.0
WP20,27,2026-08-28 18:00:00,96,33.7,164.1,1001.0,30.0
WP21,27,2026-08-28 18:00:00,96,33.7,164.1,1001.0,30.0
EP11,27,2026-08-28 18:00:00,102,19.7,-127.3,966.0,61.0
EP11,27,2026-08-28 18:00:00,102,19.7,-127.3,966.0,61.0
EP12,27,2026-08-28 18:00:00,102,13.1,-146.9,998.0,36.0
WP20,27,2026-08-28 18:00:00,102,33.9,165.0,1002.0,28.0
WP21,27,2026-08-28 18:00:00,102,33.7,164.9,1002.0,28.0
EP11,27,2026-08-28 18:00:00,108,20.1,-127.9,968.0,63.0
EP11,27,2026-08-28 18:00:00,108,20.1,-127.9,968.0,63.0
EP12,27,2026-08-28 18:00:00,108,13.0,-147.6,998.0,38.0
WP20,27,2026-08-28 18:00:00,108,33.9,166.1,1002.0,27.0
WP21,27,2026-08-28 18:00:00,108,33.9,166.1,1002.0,27.0
EP11,27,2026-08-28 18:00:00,114,20.7,-128.3,966.0,60.0
EP11,27,2026-08-28 18:00:00,114,20.7,-128.3,966.0,60.0
EP12,27,2026-08-28 18:00:00,114,13.1,-148.2,995.0,38.0
WP20,27,2026-08-28 18:00:00,114,34.7,167.5,1004.0,25.0
WP21,27,2026-08-28 18:00:00,114,34.7,167.5,1004.0,25.0
EP11,27,2026-08-28 18:00:00,120,21.3,-128.7,972.0,57.0
EP11,27,2026-08-28 18:00:00,120,21.3,-128.7,972.0,57.0
EP12,27,2026-08-28 18:00:00,120,13.2,-148.9,997.0,39.0
WP20,27,2026-08-28 18:00:00,120,35.4,169.2,1004.0,23.0
WP21,27,2026-08-28 18:00:00,120,35.4,169.2,1004.0,23.0
EP11,27,2026-08-28 18:00:00,126,22.1,-128.8,971.0,57.0
EP11,27,2026-08-28 18:00:00,126,22.1,-128.8,971.0,57.0
EP12,27,2026-08-28 18:00:00,126,13.4,-149.5,992.0,40.0
WP20,27,2026-08-28 18:00:00,126,35.7,170.9,1006.0,22.0
WP21,27,2026-08-28 18:00:00,126,35.7,170.9,1006.0,22.0
EP11,27,2026-08-28 18:00:00,132,22.9,-129.0,977.0,57.0
EP11,27,2026-08-28 18:00:00,132,22.9,-129.0,977.0,57.0
EP12,27,2026-08-28 18:00:00,132,13.5,-150.0,992.0,43.0
WP20,27,2026-08-28 18:00:00,132,35.8,172.1,1007.0,22.0
WP21,27,2026-08-28 18:00:00,132,35.8,172.1,1007.0,22.0
EP11,27,2026-08-28 18:00:00,138,23.9,-129.4,980.0,54.0
EP11,27,2026-08-28 18:00:00,138,23.9,-129.4,980.0,54.0
EP12,27,2026-08-28 18:00:00,138,13.8,-150.5,988.0,48.0
WP20,27,2026-08-28 18:00:00,138,35.3,173.4,1008.0,21.0
WP21,27,2026-08-28 18:00:00,138,35.3,173.4,1008.0,21.0
EP11,27,2026-08-28 18:00:00,144,24.8,-130.0,984.0,49.0
EP12,27,2026-08-28 18:00:00,144,13.9,-151.0,986.0,53.0
EP12,27,2026-08-28 18:00:00,144,13.9,-151.0,986.0,53.0
WP20,27,2026-08-28 18:00:00,144,35.7,175.1,1009.0,22.0
WP21,27,2026-08-28 18:00:00,144,35.7,175.1,1009.0,22.0
EP11,27,2026-08-28 18:00:00,150,25.6,-130.4,984.0,45.0
EP12,27,2026-08-28 18:00:00,150,14.1,-151.4,982.0,50.0
WP20,27,2026-08-28 18:00:00,150,36.8,176.9,1010.0,21.0
WP21,27,2026-08-28 18:00:00,150,36.8,176.9,1010.0,21.0
EP11,27,2026-08-28 18:00:00,156,26.2,-130.7,989.0,41.0
EP12,27,2026-08-28 18:00:00,156,14.2,-151.7,983.0,51.0
EP12,27,2026-08-28 18:00:00,156,14.2,-151.7,983.0,51.0
WP20,27,2026-08-28 18:00:00,156,38.6,179.3,1011.0,21.0
WP21,27,2026-08-28 18:00:00,156,38.6,179.3,1011.0,21.0
EP11,27,2026-08-28 18:00:00,162,27.1,-130.9,990.0,39.0
EP12,27,2026-08-28 18:00:00,162,14.3,-152.0,978.0,54.0
EP12,27,2026-08-28 18:00:00,162,14.3,-152.0,978.0,54.0
EP11,27,2026-08-28 18:00:00,168,28.1,-130.9,993.0,37.0
EP12,27,2026-08-28 18:00:00,168,14.3,-152.3,979.0,56.0
EP12,27,2026-08-28 18:00:00,168,14.3,-152.3,979.0,56.0
EP11,27,2026-08-28 18:00:00,174,29.2,-130.8,992.0,35.0
EP12,27,2026-08-28 18:00:00,174,14.4,-152.5,976.0,55.0
EP12,27,2026-08-28 18:00:00,174,14.4,-152.5,976.0,55.0
EP11,27,2026-08-28 18:00:00,180,30.3,-130.7,995.0,35.0
EP12,27,2026-08-28 18:00:00,180,14.4,-152.6,980.0,53.0
EP12,27,2026-08-28 18:00:00,180,14.4,-152.6,980.0,53.0
EP11,27,2026-08-28 18:00:00,186,31.4,-130.5,995.0,36.0
EP12,27,2026-08-28 18:00:00,186,14.5,-152.7,976.0,54.0
EP12,27,2026-08-28 18:00:00,186,14.5,-152.7,976.0,54.0
EP11,27,2026-08-28 18:00:00,192,32.4,-130.0,999.0,37.0
EP12,27,2026-08-28 18:00:00,192,14.7,-152.9,977.0,56.0
EP12,27,2026-08-28 18:00:00,192,14.7,-152.9,977.0,56.0
EP11,27,2026-08-28 18:00:00,198,33.2,-129.2,999.0,38.0
EP12,27,2026-08-28 18:00:00,198,14.9,-153.2,970.0,59.0
EP12,27,2026-08-28 18:00:00,198,14.9,-153.2,970.0,59.0
EP11,27,2026-08-28 18:00:00,204,34.3,-128.0,1001.0,37.0
EP12,27,2026-08-28 18:00:00,204,15.1,-153.3,975.0,63.0
EP12,27,2026-08-28 18:00:00,204,15.1,-153.3,975.0,63.0
EP11,27,2026-08-28 18:00:00,210,35.4,-127.2,1001.0,33.0
EP12,27,2026-08-28 18:00:00,210,15.3,-153.6,971.0,58.0
EP12,27,2026-08-28 18:00:00,210,15.3,-153.6,971.0,58.0
EP11,27,2026-08-28 18:00:00,216,36.4,-126.9,1003.0,30.0
EP12,27,2026-08-28 18:00:00,216,15.6,-153.9,976.0,55.0
EP12,27,2026-08-28 18:00:00,216,15.6,-153.9,976.0,55.0
EP11,27,2026-08-28 18:00:00,222,37.1,-127.8,1003.0,30.0
EP12,27,2026-08-28 18:00:00,222,15.8,-154.2,976.0,53.0
EP12,27,2026-08-28 18:00:00,222,15.8,-154.2,976.0,53.0
EP11,27,2026-08-28 18:00:00,228,37.4,-128.1,1004.0,31.0
EP12,27,2026-08-28 18:00:00,228,15.9,-154.6,979.0,56.0
EP12,27,2026-08-28 18:00:00,228,15.9,-154.6,979.0,56.0
EP11,27,2026-08-28 18:00:00,234,37.7,-128.4,1003.0,30.0
EP12,27,2026-08-28 18:00:00,234,15.9,-155.1,976.0,57.0
